customer_id,first_name,last_name,email,phone,date_of_birth,gender,country,city,registration_date,is_active,customer_segment
1460,William,Willis,user1460_xstokes@yahoo.com,825-624-7777x4449,1996-07-31,M,FR,North Kevin,2024-05-11T00:10:26.606395,True,Occasional
1461,Brian,Graham,user1461_gcarroll@gmail.com,(748)662-7553x7793,1988-05-25,F,AU,Smithville,2023-12-06T18:14:00.069383,True,Premium
1462,Andrew,Mathis,user1462_mcdonaldmichele@yahoo.com,(639)960-1609x932,1952-04-24,F,US,South Stephanie,2024-08-04T18:07:31.740671,True,At Risk
1463,Sharon,Bauer,user1463_hphillips@hotmail.com,(603)625-0394x3988,2004-11-26,M,CA,Hawkinsstad,2023-12-23T19:57:32.721041,True,New
1464,Sandy,Simmons,user1464_qvargas@hotmail.com,(345)949-5957x81273,1991-09-02,Other,UK,Erinberg,2024-10-30T04:27:07.849142,True,At Risk
1465,Daniel,Perez,user1465_sarahramirez@gmail.com,(939)836-2761,2003-10-06,Other,IN,Jenniferview,2026-06-12T19:51:51.970332,False,New
1466,Joshua,Leblanc,user1466_elizabeth11@gmail.com,+1-463-481-1050,1981-05-12,Other,US,North Thomas,2025-06-17T17:24:36.074471,True,New
1467,Erin,Morgan,user1467_gene82@yahoo.com,001-567-474-2393x543,1992-01-03,F,AU,New Robert,2025-10-01T06:41:21.761342,True,Regular
1468,Jacob,Summers,user1468_david02@yahoo.com,8778214348,2006-11-04,Other,UK,Jayfort,2023-09-19T11:48:36.518975,True,At Risk
1469,Rachel,Alvarez,user1469_montesmichael@gmail.com,+1-798-231-8730,1978-02-19,F,US,Port Jesse,2024-11-09T23:18:11.525305,True,New
1470,Maria,Perez,user1470_cherylzhang@yahoo.com,248-450-2759,1974-05-28,F,IN,North Cathyfort,2023-12-18T20:17:10.296974,True,New
1471,Anthony,Rios,user1471_kmiller@gmail.com,394.752.3959x60233,1997-07-13,F,DE,Shahville,2024-11-21T23:18:26.962656,True,Regular
1472,Sean,Oliver,user1472_garysmith@hotmail.com,580.260.9417x50241,1953-03-29,Other,FR,Snyderstad,2025-01-21T16:58:23.368308,False,New
1473,Kimberly,Nguyen,user1473_stefanie09@yahoo.com,001-514-850-4972,1974-06-04,F,US,Ericaberg,2024-11-05T14:39:47.486466,True,At Risk
1474,Walter,Moses,user1474_fernandezdavid@hotmail.com,(804)438-4504,1956-08-29,F,DE,Greenborough,2026-04-19T16:03:57.091104,False,At Risk
1475,Cassandra,Harris,user1475_daniel67@yahoo.com,7789869858,1966-03-19,M,CA,Port Christopherfurt,2025-06-13T02:26:08.988907,True,Premium
1476,Sharon,Ellis,user1476_tiffanyroberts@gmail.com,479.639.7895x37701,1983-11-11,Other,US,South Joystad,2025-07-16T03:32:24.603754,True,New
1477,Carla,Murillo,user1477_tina78@gmail.com,970-740-7936x518,1973-05-11,F,CA,South Rachel,2026-03-21T20:26:20.838947,True,Premium
1478,Donald,Williams,user1478_elizabethfry@gmail.com,235.271.2567x2123,1982-07-24,M,UK,Stephenhaven,2026-02-05T18:08:10.378951,True,New
1479,Michael,Matthews,user1479_jim42@yahoo.com,001-266-500-9805x783,1952-04-19,Other,IN,Charlesbury,2025-12-23T03:37:03.666445,False,Regular
1480,Richard,Pena,user1480_briannamorris@hotmail.com,+1-849-297-7070,1951-12-15,Other,UK,Sheilaville,2026-01-02T20:02:30.569405,True,Occasional
1481,Kristin,Wright,user1481_djohnson@yahoo.com,001-991-874-4368x716,1961-04-29,F,DE,West Patriciafort,2025-11-29T05:42:57.877832,True,Regular
1482,Marissa,Stevenson,user1482_teresa86@yahoo.com,482-948-7414,1979-11-08,M,FR,Lake Bryan,2023-11-02T22:00:10.867910,True,Occasional
1483,Jessica,Gordon,user1483_nthompson@hotmail.com,392-712-2339x982,1983-03-06,Other,IN,North Stevenville,2024-02-23T13:13:23.893188,True,Occasional
1484,Tara,Stanley,user1484_robertsjoshua@hotmail.com,256-677-1541x766,1968-10-26,F,FR,New Christopher,2023-10-22T20:29:34.400578,True,Occasional
1485,Gina,Rodgers,user1485_scott67@hotmail.com,765.476.6647x608,1950-12-31,M,DE,Melissaberg,2025-04-08T21:23:00.020571,False,New
1486,Lance,Gilmore,user1486_chadcox@yahoo.com,001-998-487-8298,1977-08-27,F,IN,Joyberg,2024-01-05T05:34:11.214554,False,Occasional
1487,Ryan,Mcdaniel,user1487_heather69@gmail.com,+1-687-838-6400x672,2000-06-09,M,CA,Harriston,2024-03-31T22:48:20.062277,True,Premium
1488,Lauren,Miller,user1488_briandavis@hotmail.com,693.230.1118,1973-09-27,M,FR,Warrenmouth,2024-07-16T15:44:36.190984,True,Occasional
1489,Tyrone,Watson,user1489_michael96@gmail.com,914-536-9745x78351,1988-03-21,M,IN,Marquezland,2025-06-25T06:22:20.695307,True,Premium
1490,Mark,Novak,user1490_bsloan@gmail.com,+1-238-395-8641x7825,1985-04-24,M,AU,Port Lynnchester,2023-11-24T22:06:18.983727,True,At Risk
1491,Michelle,Villa,user1491_cynthia62@hotmail.com,968.942.6851,1961-08-08,Other,CA,Cunninghamton,2023-10-13T18:53:26.512010,True,At Risk
1492,Natalie,Anderson,user1492_mli@gmail.com,+1-295-620-3872x1215,2002-08-28,F,AU,Jacksonport,2025-12-16T05:48:48.471044,True,Regular
1493,Jennifer,Butler,user1493_edwarddavis@yahoo.com,(463)739-3508x24326,1964-06-18,F,UK,West Alexiston,2025-06-10T10:40:49.372430,True,At Risk
1494,Lee,Blackburn,user1494_cameron42@gmail.com,(748)243-5074,1994-08-03,F,IN,Lake Michelle,2026-05-03T11:15:20.568125,True,Occasional
1495,Zachary,Wyatt,user1495_qjohnson@yahoo.com,3434109077,1964-03-05,Other,UK,Jacquelinebury,2026-04-30T05:27:38.609391,False,Premium
1496,David,Kane,user1496_osoto@yahoo.com,(755)647-6172x75735,1982-11-03,Other,US,West Taylorville,2024-01-19T14:24:39.794639,False,At Risk
1497,Peter,Patterson,user1497_patricia39@gmail.com,001-692-594-2702x150,1987-06-08,Other,AU,South Ericside,2026-06-06T04:28:20.136902,True,Regular
1498,Dawn,Rivera,user1498_patriciaburnett@yahoo.com,939.312.9903,1990-06-15,M,UK,East Valeriestad,2025-04-23T12:09:29.982933,True,At Risk
1499,Ashley,Cobb,user1499_steven14@gmail.com,316-222-0659,1950-09-25,F,IN,Maryborough,2024-09-10T05:57:30.296343,True,At Risk
1500,Nancy,Long,user1500_john29@yahoo.com,001-414-922-0072,1973-08-05,Other,UK,West Eric,2025-01-13T23:15:43.447165,True,At Risk
1501,Melanie,Hunter,user1501_udorsey@hotmail.com,210.293.3853x0009,1989-02-11,Other,IN,Lake Theresa,2024-07-15T12:36:48.823254,True,Occasional
1502,Jessica,Coleman,user1502_vfrederick@yahoo.com,(658)861-7284x7034,1987-07-02,M,UK,East Jennifer,2025-12-21T05:05:55.632600,True,Premium
1503,Michael,Mccormick,user1503_hfoley@yahoo.com,001-715-346-3517x573,1996-03-11,Other,AU,Fosterfurt,2024-08-03T00:13:12.027704,True,Regular
1504,Lisa,Ward,user1504_amurphy@gmail.com,6336752296,1987-06-25,Other,DE,North Anneburgh,2026-06-04T08:31:54.147369,True,New
1505,David,Davis,user1505_matthew79@hotmail.com,(437)823-7660x414,1968-04-23,Other,CA,East Christinefort,2023-08-26T08:05:39.907894,False,Premium
1506,Chris,Tyler,user1506_haroldhansen@gmail.com,4937524392,1952-06-02,Other,AU,Ashleyberg,2025-03-07T23:30:44.672986,True,Premium
1507,Anthony,Trujillo,user1507_james08@yahoo.com,+1-934-476-7900,1968-07-13,Other,AU,Jordanfurt,2024-08-23T01:43:59.330260,True,Premium
1508,Kyle,Hoffman,user1508_anoble@hotmail.com,001-743-786-8250,1984-02-10,M,FR,Kristinchester,2024-01-03T15:35:55.255084,True,Occasional
1509,Thomas,Lopez,user1509_jcunningham@gmail.com,001-625-972-7346x892,1960-10-07,F,DE,West Dana,2026-02-19T16:31:42.348276,False,New
1510,Tiffany,Butler,user1510_williamscraig@yahoo.com,+1-961-480-6862x886,1966-04-11,M,UK,Cassandraview,2026-03-07T07:24:06.065383,True,Premium
1511,Karen,Frazier,user1511_christopher69@hotmail.com,261-334-4088x33183,1973-06-03,Other,FR,West Taylor,2025-04-08T08:16:24.250125,True,New
1512,Linda,Brewer,user1512_troysnyder@gmail.com,+1-798-401-2201x6318,1952-04-24,F,DE,East Bethany,2024-08-08T07:25:13.154420,False,Occasional
1513,Javier,Hebert,user1513_lisafoster@hotmail.com,914.209.8212,1961-02-27,Other,IN,New Brookechester,2024-12-17T21:33:59.930590,False,At Risk
1514,Austin,Rodriguez,user1514_cassandra31@hotmail.com,001-777-556-9000x191,1998-02-13,Other,AU,West Melissa,2025-02-05T23:09:30.137947,True,Occasional
1515,Jonathan,Robinson,user1515_ewilson@yahoo.com,974-469-1170x8702,1981-06-05,F,CA,North Megan,2023-09-02T23:55:12.867354,True,Occasional
1516,Cindy,Douglas,user1516_callahanamy@hotmail.com,249.212.3216,1972-03-29,F,UK,East Joseph,2023-09-28T00:50:26.906574,False,New
1517,Jesus,Vega,user1517_jacob76@gmail.com,(620)421-3116x795,1981-03-14,Other,CA,East Pamela,2024-12-29T01:49:21.257526,True,New
1518,Anthony,Curry,user1518_moraleswilliam@gmail.com,(678)462-9025x15386,1975-08-02,F,US,Port Alfred,2024-01-10T04:02:38.691093,True,New
1519,Christina,Evans,user1519_vjennings@gmail.com,+1-204-905-3198x4105,1969-03-17,M,DE,Aaronview,2025-01-06T12:07:53.277705,False,Occasional
1520,Frank,Carter,user1520_ogriffin@yahoo.com,646.279.7008x30764,1970-03-20,Other,DE,West Mark,2026-03-14T05:11:09.553826,False,At Risk
1521,Christopher,Orr,user1521_pjackson@hotmail.com,732.382.9018x320,1955-09-24,M,UK,North Margaret,2024-04-11T18:13:38.235912,True,Occasional
1522,Ronald,Gonzalez,user1522_eferguson@hotmail.com,+1-605-902-4065x117,1997-01-09,F,UK,South Brandonfurt,2024-04-29T04:17:26.211775,True,Occasional
1523,Michael,Burnett,user1523_gknight@hotmail.com,(531)324-0790x4481,1984-01-04,F,US,North Wendyview,2025-12-22T04:47:04.768730,True,New
1524,Matthew,Russell,user1524_amarshall@gmail.com,001-252-449-6017,1996-05-04,M,DE,Hendersonmouth,2023-09-26T23:06:39.525258,True,At Risk
1525,Rachel,Berg,user1525_cchang@gmail.com,(438)904-5347,1977-03-20,F,IN,West Michelle,2025-09-11T22:27:01.761599,True,Regular
1526,Brian,Lowery,user1526_amandawarren@hotmail.com,935.287.2729x9335,1959-12-27,F,UK,Anthonybury,2025-03-28T01:39:14.264163,True,Premium
1527,Richard,Henderson,user1527_katie48@yahoo.com,327-839-8356x523,1988-11-17,F,US,Martinberg,2024-12-06T07:12:00.943851,True,New
1528,Matthew,Hooper,user1528_mariavincent@gmail.com,(320)716-6334x0142,1973-08-13,M,IN,West Nicole,2026-06-19T21:37:02.495354,True,At Risk
1529,Gregory,Russo,user1529_richardmarsh@hotmail.com,+1-662-633-5704,1971-08-12,F,UK,Lake Rebeccaport,2024-02-14T12:38:18.168448,True,Regular
1530,Monica,Villa,user1530_jonestanner@yahoo.com,001-644-495-7421,2000-03-05,M,DE,Nicholashaven,2023-11-03T19:55:27.392172,True,Occasional
1531,Michael,Martin,user1531_martinezrenee@yahoo.com,001-979-524-6429x987,1969-04-04,M,FR,Brooksshire,2025-12-12T09:03:26.445364,True,Premium
1532,Michael,Dickerson,user1532_marshalllisa@yahoo.com,(418)634-7923x057,1969-04-26,M,UK,North Anthony,2025-01-08T00:11:57.729166,True,At Risk
1533,Donald,Sullivan,user1533_rebecca37@hotmail.com,+1-862-343-0146x0669,1992-08-01,F,AU,Lambchester,2024-03-28T05:10:27.946377,True,New
1534,Sean,Collins,user1534_ibarradylan@gmail.com,279.306.5061x47159,1956-09-28,M,AU,West Aaron,2025-09-10T10:07:49.960936,True,At Risk
1535,James,Perry,user1535_browningkathleen@gmail.com,828.398.6832x1208,1965-11-02,F,CA,Donaldton,2026-01-23T13:06:10.220470,False,At Risk
1536,Christine,Hines,user1536_qwagner@gmail.com,8012414424,1987-09-23,M,CA,Port Tracy,2024-04-01T23:26:44.250292,True,At Risk
1537,Megan,Lowery,user1537_higginsmichael@yahoo.com,(885)599-4757,2002-06-11,F,FR,Parkhaven,2024-01-09T10:09:46.240185,True,New
1538,Jerome,Morgan,user1538_ewoods@hotmail.com,+1-583-667-6074x105,1992-11-02,Other,US,West Adamview,2025-12-18T05:06:39.275692,False,New
1539,Jerry,Brown,user1539_matthewstokes@hotmail.com,2288586966,1962-10-11,Other,CA,Ericafurt,2023-07-25T09:35:55.585773,True,At Risk
1540,Todd,Bruce,user1540_christopherdavis@yahoo.com,(262)426-4418,2000-01-29,Other,FR,Branditon,2025-01-06T09:43:49.263808,True,Occasional
1541,Toni,Obrien,user1541_marcbrooks@yahoo.com,(843)777-9507,1995-05-16,F,CA,Stephenbury,2024-12-20T00:25:48.644600,True,Occasional
1542,Michele,Castro,user1542_jessica25@gmail.com,(325)984-6790,1997-03-24,Other,DE,Port Eric,2024-12-13T22:35:06.757438,True,Regular
1543,Karen,Velez,user1543_anna65@gmail.com,496.274.9990,1998-01-25,Other,FR,Josephmouth,2023-07-07T16:22:49.491262,True,Regular
1544,Ann,Malone,user1544_ashley12@yahoo.com,(369)557-5385,1989-09-14,Other,CA,Brooksbury,2024-07-06T07:47:36.472527,True,Regular
1545,Christina,Butler,user1545_david62@gmail.com,308-952-0633x461,1980-12-29,F,DE,South Douglas,2024-01-19T10:02:10.611862,False,Premium
1546,Patrick,Bailey,user1546_donnaholt@gmail.com,719-617-1603x3308,1966-10-30,M,US,Johnchester,2023-09-04T02:01:38.045547,True,New
1547,Henry,Smith,user1547_christopherruiz@hotmail.com,+1-802-910-9367,2005-01-02,M,FR,Gibsonchester,2024-07-15T11:36:12.228071,True,Regular
1548,Stephanie,Bennett,user1548_michael59@gmail.com,348.319.5435,2002-10-24,Other,CA,South Claudia,2025-03-26T19:59:35.795428,True,Premium
1549,Nathan,Young,user1549_medinajessica@gmail.com,733.713.5148,1993-10-27,M,DE,South Andrewfurt,2024-04-06T00:57:33.133326,False,New
1550,Ryan,Mcbride,user1550_csmith@yahoo.com,001-615-514-4876x216,1993-02-15,Other,IN,Donnamouth,2025-08-08T16:15:53.233360,True,New
1551,Mary,Riley,user1551_brianaguilar@gmail.com,(995)972-5202x35893,1995-01-29,Other,US,West Amy,2025-02-14T02:07:11.896409,True,Premium
1552,Alyssa,Miranda,user1552_vargaspamela@hotmail.com,001-349-651-6599,1968-09-11,M,IN,Douglasport,2026-07-04T16:18:14.826671,True,At Risk
1553,Ryan,Saunders,user1553_johnsilva@gmail.com,615-924-2867x855,2002-03-01,Other,IN,New Briannafort,2025-04-23T03:16:05.856323,True,New
1554,Michael,Williams,user1554_nicholas09@hotmail.com,001-936-272-5028x004,1998-07-29,M,US,Allenchester,2023-08-22T16:06:54.958278,True,Occasional
1555,John,Gutierrez,user1555_elizabethsmith@yahoo.com,001-492-916-4575,1970-07-16,F,AU,Lake Wesley,2026-04-11T11:25:36.426616,True,Premium
1556,Morgan,Booth,user1556_gburns@yahoo.com,750-966-8815,1956-11-17,Other,AU,Michaelchester,2025-07-17T20:25:00.382603,True,Occasional
1557,Christopher,Fisher,user1557_tina93@yahoo.com,001-336-546-0595x516,1962-07-09,F,FR,Robertborough,2024-01-27T23:21:01.846033,True,Occasional
1558,Jose,Watson,user1558_dixonnathaniel@hotmail.com,(919)621-2697x4869,1980-12-29,F,UK,Stevensonland,2025-03-24T01:04:20.178955,True,Occasional
1559,Sarah,Brown,user1559_troywilliams@hotmail.com,669.422.5916,1964-02-22,M,AU,East Timothyfurt,2025-04-09T05:07:44.159840,True,Premium
1560,Jennifer,Smith,user1560_gmyers@hotmail.com,798-563-7085,1997-08-16,F,IN,South Kristinburgh,2024-02-02T18:16:07.999520,True,At Risk
1561,Robert,Bailey,user1561_vharris@yahoo.com,275.269.4298x4104,1963-02-07,M,AU,South James,2024-03-01T12:59:39.537169,True,Regular
1562,David,Wang,user1562_jennatorres@hotmail.com,(535)223-5611x8820,1990-05-05,Other,AU,Vincentshire,2024-07-01T17:29:50.471782,True,At Risk
1563,Elizabeth,Gutierrez,user1563_donnahart@gmail.com,+1-811-812-8177x9036,1973-04-26,M,UK,Curtisport,2024-12-13T19:04:45.681533,True,At Risk
1564,William,Santos,user1564_robertsweeney@hotmail.com,945.703.3790x29403,1963-03-13,M,DE,Lake Julia,2025-06-29T00:17:48.397034,True,At Risk
1565,Eric,King,user1565_david75@yahoo.com,219.950.3056x878,1996-04-24,Other,CA,Lake Michele,2024-09-14T18:54:23.804273,False,Premium
1566,Edward,Sweeney,user1566_laura91@hotmail.com,(629)983-8820x151,1976-02-17,M,DE,Adamsland,2024-04-01T07:41:32.679593,True,At Risk
1567,Jessica,Russell,user1567_scott52@hotmail.com,(426)619-5490,1983-02-06,M,AU,Bettyport,2024-01-30T13:03:08.871714,False,Premium
1568,Melissa,Olsen,user1568_stephen66@gmail.com,001-738-886-5500x915,1993-09-16,M,FR,East Sophia,2025-03-16T00:14:33.517654,True,Regular
1569,Denise,Figueroa,user1569_susan93@yahoo.com,8193412706,1983-02-07,Other,CA,Emilychester,2023-08-13T07:08:09.056303,True,New
1570,Amanda,Nichols,user1570_qtaylor@gmail.com,8338881120,1999-12-14,M,DE,Goodmouth,2024-01-02T06:03:15.782764,True,At Risk
1571,Andre,Lucas,user1571_kennethwright@gmail.com,(656)570-7190x5657,1984-09-01,F,AU,Mendozamouth,2024-04-17T06:15:47.986092,True,Premium
1572,Lori,Harris,user1572_charlesking@hotmail.com,2957468873,1980-07-10,Other,UK,Fergusonton,2026-01-22T20:28:51.847059,False,At Risk
1573,Mark,Pollard,user1573_tammyowen@yahoo.com,(325)647-8009x58040,1972-11-26,M,DE,Charlenemouth,2025-10-25T19:20:40.799509,True,Occasional
1574,Alexander,Johnson,user1574_burchsara@yahoo.com,988.654.6734,1964-08-30,F,FR,Mullinsbury,2025-12-21T11:18:04.252887,True,Premium
1575,Daisy,Johnson,user1575_daniel19@hotmail.com,696-471-8321x30542,1971-04-21,Other,FR,North Christophershire,2025-06-24T16:49:18.716670,False,New
1576,James,Gomez,user1576_michelle09@yahoo.com,(294)512-5979,1994-08-11,F,US,East Angela,2025-08-22T07:35:39.727387,True,Occasional
1577,Erin,Archer,user1577_cphelps@hotmail.com,(528)995-1340x3997,1967-02-22,Other,UK,North Allison,2025-01-16T01:46:53.896300,True,Premium
1578,Rick,Martin,user1578_cynthiasalas@yahoo.com,001-602-366-3820x715,1982-06-19,F,FR,East Jeffreyville,2023-09-29T18:53:42.896376,True,At Risk
1579,Terry,Perry,user1579_samuel76@yahoo.com,919.728.8920x3028,1997-02-18,M,FR,Arthurhaven,2025-05-20T16:06:14.875026,True,At Risk
1580,Rebekah,Allen,user1580_clarkalexander@yahoo.com,987.319.2497x2655,1961-06-29,M,FR,Campbellchester,2024-12-09T22:04:44.539428,True,Regular
1581,Jonathan,Cox,user1581_leslie75@gmail.com,(274)348-8252x699,1997-11-10,M,US,Stacyville,2025-12-19T23:53:15.881214,True,New
1582,Leonard,Reynolds,user1582_kristinstephens@yahoo.com,257-864-6705,1994-01-23,M,AU,New Amyhaven,2025-09-19T06:45:25.286593,True,New
1583,Victoria,Villarreal,user1583_jonathonmorris@gmail.com,(875)586-0345,1990-06-04,Other,CA,Port Amber,2023-12-18T19:55:56.489620,True,At Risk
1584,Kevin,Mata,user1584_devon57@gmail.com,615-457-8263x88032,1977-06-03,M,US,Rodriguezhaven,2025-10-02T15:48:13.324898,True,Occasional
1585,Peter,Martin,user1585_dcarpenter@hotmail.com,976-423-7038x547,1974-06-23,Other,US,New Vickiborough,2026-04-07T13:12:44.022301,True,Regular
1586,Laura,Moore,user1586_christopher23@gmail.com,606.325.3941x85455,1999-06-04,Other,FR,West Amber,2025-02-06T05:24:54.459853,True,New
1587,Sandra,Allen,user1587_katie03@yahoo.com,(230)632-8267x3549,2007-07-29,M,FR,Wardville,2024-10-16T03:24:42.684699,True,Premium
1588,Laura,Silva,user1588_fpena@gmail.com,(750)886-2868,1967-06-16,M,FR,West Samuel,2023-08-31T01:10:58.864022,False,Premium
1589,Erin,Holloway,user1589_jasonray@yahoo.com,+1-872-589-4673,1955-01-14,F,DE,East Allen,2025-03-04T19:42:13.731524,False,Regular
1590,Paul,Garcia,user1590_julieponce@gmail.com,303.836.4908x47491,1997-04-26,M,UK,West Melissa,2025-08-19T17:53:50.556956,True,Occasional
1591,Michele,Frazier,user1591_sherribrown@hotmail.com,666-736-6228,1999-01-23,M,AU,Charlestown,2025-02-10T03:41:00.273332,True,New
1592,Mark,Gilbert,user1592_khernandez@yahoo.com,810-884-8610,1993-11-11,M,IN,East Michelletown,2024-05-26T05:14:49.875658,True,Premium
1593,Brittany,Walsh,user1593_qgreen@yahoo.com,289.816.2441,1973-01-24,F,DE,Gardnerport,2024-06-20T16:47:51.889865,True,Regular
1594,Thomas,Spears,user1594_reginajordan@gmail.com,(642)238-9354,1977-03-30,M,IN,Lake Saramouth,2025-10-11T23:33:04.376873,True,Occasional
1595,Christina,Brooks,user1595_johnhopkins@yahoo.com,+1-906-367-1485x3331,1965-04-14,Other,FR,Michaelland,2024-01-09T17:12:46.035120,True,Premium
1596,Samantha,Cline,user1596_kellychang@gmail.com,(702)488-1520,1956-12-05,Other,DE,Salasside,2023-07-10T14:26:10.084137,True,Occasional
1597,Teresa,Moore,user1597_cmartin@yahoo.com,001-407-732-4913x943,1953-03-02,M,IN,South John,2024-09-14T03:33:18.047909,False,Regular
1598,Edwin,Mcpherson,user1598_williamcampbell@gmail.com,001-237-565-4399x942,1963-07-19,F,US,New Robertview,2025-12-22T09:38:54.448825,False,Regular
1599,Karl,Jenkins,user1599_mariagarza@gmail.com,450.550.4871x59051,1977-07-29,F,UK,North Brian,2023-09-01T15:13:58.629959,True,New
1600,Jon,Scott,user1600_ashleyholt@yahoo.com,674-800-3456,1969-08-16,M,AU,Websterfort,2024-05-23T13:31:58.860694,True,New
1601,Joshua,Gray,user1601_cdougherty@gmail.com,266.304.7412,1982-01-07,M,UK,South Zachary,2024-02-22T13:08:18.789424,False,New
1602,Danielle,Kelly,user1602_krystalgregory@hotmail.com,+1-740-943-9351x6026,2007-01-07,F,IN,Davidchester,2024-10-07T11:45:07.179906,True,At Risk
1603,Keith,Hansen,user1603_robinsonjoy@yahoo.com,367.581.7524,1970-02-17,M,US,Cruzview,2023-12-25T09:46:21.926725,False,Premium
1604,Maria,Arroyo,user1604_katelynrobinson@gmail.com,+1-453-995-2608x853,2001-07-13,Other,FR,Janettown,2023-10-16T13:35:15.479714,True,Occasional
1605,Jonathan,Pacheco,user1605_thouston@yahoo.com,347-637-7049x90967,1971-08-28,F,FR,Davilamouth,2025-03-27T16:07:57.177003,True,At Risk
1606,Sonya,Hall,user1606_cdavis@hotmail.com,340.257.3689,1980-08-09,Other,UK,West Lisafort,2026-05-30T13:11:40.718801,True,Occasional
1607,Lee,Weber,user1607_pamela07@hotmail.com,(318)887-7169,1969-02-01,Other,AU,Whitechester,2024-04-02T14:04:11.112479,True,Regular
1608,Kathryn,Wilson,user1608_amanda57@hotmail.com,001-467-312-6572x818,1960-02-25,Other,FR,Changside,2025-01-14T06:35:40.600305,False,Regular
1609,Rhonda,Martin,user1609_weberrichard@hotmail.com,841.558.5537x30437,1957-09-13,Other,AU,Miguelfurt,2026-06-04T13:17:17.592871,True,Premium
1610,Andrew,Underwood,user1610_qpotter@yahoo.com,+1-914-740-0040,1974-04-23,Other,IN,East Kim,2026-06-30T18:03:41.817432,True,Occasional
1611,Brent,Henderson,user1611_wallacevictoria@yahoo.com,(696)482-2885,1976-10-23,F,US,Lake Joseph,2026-06-30T19:01:01.420619,True,Regular
1612,Jennifer,Johnston,user1612_paulabrooks@hotmail.com,+1-573-966-5475x878,2003-04-12,M,DE,Port Jaclynborough,2026-06-07T19:32:58.869524,True,New
1613,Julie,Thomas,user1613_flynnheather@yahoo.com,618.253.6017x430,2006-05-14,F,IN,West Nicholas,2025-11-21T20:55:20.025467,True,New
1614,Brandon,Martinez,user1614_ortizrandy@yahoo.com,952.870.7127x971,1962-11-12,Other,UK,Albertport,2024-01-18T04:50:25.606167,True,Regular
1615,Heather,Moore,user1615_wattsjason@hotmail.com,+1-517-367-6227x0254,1973-06-29,F,US,New Carl,2025-01-15T18:59:16.048687,True,Regular
1616,Wendy,Nelson,user1616_amartinez@gmail.com,767-282-0369x0615,1988-12-21,Other,IN,South Renee,2024-03-22T23:16:42.287160,True,At Risk
1617,Anthony,Hanson,user1617_iperez@gmail.com,001-406-367-6654x053,1990-08-16,F,UK,Levineview,2024-03-05T02:32:27.392420,True,Premium
1618,Jeffrey,Jackson,user1618_dmcintyre@hotmail.com,+1-805-981-3805x7321,2000-03-26,M,FR,Phillipsmouth,2026-01-03T11:38:55.096427,True,Regular
1619,Dennis,Rodriguez,user1619_johnsonalex@hotmail.com,(957)605-2950x868,1967-04-16,F,CA,Port James,2026-04-18T22:10:03.857220,True,At Risk
1620,Brenda,Monroe,user1620_urios@hotmail.com,(392)763-5600x6255,1955-07-31,M,US,Nealstad,2023-09-27T11:04:20.242381,True,New
1621,Brenda,Wells,user1621_brianna31@gmail.com,334.545.8019x762,2004-11-28,M,UK,Hinesfurt,2024-05-05T10:34:59.387141,True,At Risk
1622,Nicholas,Flores,user1622_pcarrillo@gmail.com,(624)370-8101,1960-03-30,Other,US,Jonesside,2025-02-12T03:36:13.219940,False,Regular
1623,Bradley,Larsen,user1623_john48@hotmail.com,001-212-768-1793x008,1999-12-21,Other,AU,New Davidtown,2024-02-02T16:44:40.539728,True,Occasional
1624,Justin,Franco,user1624_virginia81@hotmail.com,001-505-363-5869x902,1956-02-24,F,UK,Carrollchester,2023-07-30T19:45:03.150738,True,Occasional
1625,Derrick,Fields,user1625_ritabeard@yahoo.com,464.228.1259x836,1977-01-07,M,IN,Christyside,2025-11-11T01:59:07.337217,False,Regular
1626,Joseph,Valenzuela,user1626_carol26@gmail.com,001-820-733-1465,1979-03-31,M,UK,Port Robertstad,2024-12-25T15:16:51.849422,True,Regular
1627,Michelle,Hunt,user1627_clarkjustin@hotmail.com,+1-750-243-8964x164,1981-02-26,F,UK,Lake Jasmine,2025-03-15T03:40:56.587277,False,New
1628,Marcus,Bauer,user1628_kaylaboone@gmail.com,724.787.6412x6139,1978-12-06,F,US,Amyville,2025-01-08T21:35:06.877545,True,Regular
1629,Alexander,Morris,user1629_barbaracollins@gmail.com,435.244.2788x59881,1975-08-24,M,DE,Watsonborough,2024-01-17T11:16:28.636919,True,At Risk
1630,Elizabeth,Harper,user1630_stephaniegraham@gmail.com,(536)683-1275,1957-08-18,F,UK,New Jodi,2025-08-15T17:59:46.572840,True,Regular
1631,Yvonne,Sanford,user1631_vconley@gmail.com,(828)401-7710,1983-03-23,Other,CA,Mikaylatown,2023-11-29T23:20:52.632974,True,Regular
1632,Paul,Chang,user1632_joseph35@hotmail.com,441.543.9103,1993-03-13,F,UK,Port Allisonchester,2026-05-30T12:02:21.696824,False,New
1633,Melissa,Walsh,user1633_fhenderson@hotmail.com,677-520-1104x083,1993-07-12,M,CA,South Andrew,2023-10-07T17:38:59.998746,False,At Risk
1634,Amy,Harrison,user1634_wfloyd@yahoo.com,+1-633-442-2539x3922,1971-05-25,F,AU,Woodsburgh,2024-11-17T07:23:08.517410,True,Occasional
1635,Johnny,Griffin,user1635_brandon18@hotmail.com,(521)814-8460x363,1991-10-12,M,CA,Weaverhaven,2026-02-17T10:25:50.538224,True,New
